Image ID,vehicle.n.01,timepiece.n.01,electronic_equipment.n.01,plaything.n.01,building.n.01,clothing.n.01,animal.n.01,writing_implement.n.01,kitchen_utensil.n.01,furniture.n.01,food.n.01,musical_instrument.n.01,weapon.n.01,sun.n.01,jewelry.n.01,body_of_water.n.01,plant.n.02,hand_tool.n.01,sky.n.01,tableware.n.01,bag.n.01,home_appliance.n.01,mountain.n.01,body_part.n.01,person.n.01
9372eaaa59f184dd,,,1,1,1,1,,,,1,,,,,,,1,,,,,,,1,1
9436ca6714115ab8,,,,,,1,,,,,,,,,,,1,,,,,,,1,1
9501f235b5661445,1,,,,,1,,,,,,,,,,1,1,,1,,,,,1,1
9582d35a3441407b,1,,,,,1,,,,,,,1,,,,1,,1,,,,,1,1
09584f35827c9ff0,,,,,,,,,,1,1,,,,,,,,,1,,,,,
09657edae4f69497,,,,,,1,1,,1,1,1,,,,,,,,,1,,,,1,1
9666a58586dd1db6,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
9745d816fab6352e,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
9756dc817a007bf4,,,1,,1,1,,,,1,,,,,,,,1,,,,,,1,1
9806b1a075589b66,1,,,,1,1,,,,1,,,,,,,1,,1,,,,1,1,1
9833e99007199d0c,,,,,,,1,,,,,,,,,,1,,,,,,,1,
9928b8214c9c40c4,,,,,,,1,,,,,,,,,,1,,,,,,,1,
9959abc95c4c9999,,,,,,,,,,,,,,,,,,,,,,,,,
9964c3d03fc789b3,,,,,,,1,,,,,,,,,,,,,,,,,,
9975c35cdcd88028,,,,,1,1,,,,1,,,,,1,,,,,,1,,,1,1
9979f4162dc3dbbd,,,,,1,,,,,,1,,,1,,,1,,,,,,,,
9998c4782abb931d,,,,,1,,,,,,,,,,,,1,,,,,,1,,
13484f8e2b57eff2,,,,,,,,,,1,1,,,,,,,,,1,,,,,
15588d2079a35327,1,,,,,1,,,,,,,,,,,1,,,,,,,1,1
16207a8b9ad43c91,,,,,,,1,,,1,,,,,,1,,,,,,,,1,
18958cb6f8523c8c,,,,,,,,,,,,,,,,,1,,1,,,,,,
21298fe14c368392,,,,,1,,,,,1,,,,,,,1,,,,,,,,
21303e30f05489ec,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
21460c2dec0fbe44,,,,,,,,1,,,,,,,,,,1,,,1,,,,
21656bca9d83702f,,,,,,,,,1,1,1,,,,,,,,,1,,,,1,1
21910aaf5082ca9d,,,,,,,,,,1,,,,,,,,,,,,,,,
25645cc59aa3c862,,,,,,,,,,1,1,,,,,,,,,,,,,,
27918d99bb0a8d9b,,,1,,1,1,,,,1,,,,,,,,,,,,,,1,1
29848ef72dad3006,,,,1,1,1,,,,1,1,,,,,,,,,1,,,,1,1
30099db6e67293a6,,,,,,1,,,,,,,,,,,,,,,,,,1,1
30663c515f8be886,,,,,,1,,,,,,,,,,,,,,,,1,,1,1
32263e12575a3062,,,,,,,,,,1,1,,,,,,,,,1,,,,,
32750e1ab3a702d4,1,,,,,,,,,1,,,,,,,1,,1,,,,,,1
33460dea928463ad,,,,,1,,,,,1,,,,,,,,,,,,,,,
34724d136a76e0d0,,,,,,,,,,1,,,,,,,1,,,,,,,,
34999e909748e2f7,1,,,,,,,,,,,,,,,,1,,1,,,,1,,
35104ecae1859412,,,,,,,1,,,,,,,,,1,1,,,,,,,1,
37269df6a86724d5,,,,,,1,,,,1,,,,,,,,,,,,,,,
37943bf45a7f30d9,,,,,1,1,,,,1,,,,,,,1,,,,1,,,1,1
39919bc22d76a0d9,,,,,,,,,,,,1,,,,,,,,,,,,,
41527b065897a6a9,,,,,,,1,,,,,,,,,,,,1,,,,,1,
43308b17dbde2729,1,,,,1,,,,,1,,,,,,1,1,,1,,,,,,1
43675e12ca72b26f,1,,,,,1,,,,,,,1,,,,,,1,,1,,1,1,1
45461d8e9c8f8d39,,,,,1,,,,,,1,,,,,,,,,,,1,,,
45955cf0321db960,1,,,,1,,,,,,,,,,,,,,1,,,,,,
46331e014b010231,,1,1,,,1,,,,1,,,,,,,,,,,,,,1,1
47812e6ff048ba05,,,,,,,,,,,,,,,,,1,,,,,,1,,
49135f224973c24f,,,,,,,1,,,,,,,,,,1,,,,,,,1,
50655ac4371cb67c,,,,,,1,,,,1,,,,,,,,,,,1,,,1,1
51610d9125a0ab9c,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
52003c3883b8e0ff,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
55199ece2ced21c8,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
55275b6d928e7503,,,,,,,,,,,,,,,,,1,,1,,,,,,
56078b13e6ff5c2a,,,,,,1,,,,,,,,,,,,,,,,,,1,1
56145db9bd2ff3a1,,,,,,,,,,,,,,,,,1,,,,,,,,
57004cfc21f1e4aa,,,,,1,,,,,,,,,1,,,1,,1,,,,,,
57901b83a69f3e4f,,,,,,,,,,,,,,,,,1,,,,,,,,
58348ddbf9eb2e84,,,1,,,,,,,,,,,,,,,,,,,,,,
58529cb393d02e5d,,,,,,,,,,1,,,1,,,,,1,,,,,,,
59564d9ec0b3d601,,,,,,,,,,,,,,,,,,,1,,,,1,,
59604c064f2f96f8,1,,,,,,,,,1,,,,,,1,1,,1,,,,,,
59605c16b884d9ce,,,,,1,1,,,,1,1,,,,,,,,,1,1,1,,1,1
59885afd3ab2d587,,,,,,1,,,,,,,,1,,1,1,,1,,,,,1,1
60621d4ff917533d,,,,,,,,,,,,,,,,,1,,1,,,,,,
61898f119901234d,,,,,,1,,,,1,,,,,,1,1,,1,,,,,1,1
63066b5ed307e681,,,,,,1,,,,,,,,,,,1,,1,,,,1,1,1
63307c4ea3807797,1,,,,,1,,,,,,,,,,,1,,1,,1,,,1,1
63703eda1367452c,,,1,,,,,,,1,,,,,,,,,,,,,1,,
63882f97d2217943,,,,,1,,,,,,,,,,,,1,,1,,,,,,
64740ed112f54404,,,,,,,1,,,,,,,,,,1,,,,,,,1,
65593d427576955c,,,,,,,,,,,,,,,,,1,,,,,,,,
65937f11a6a76c12,1,,1,,,1,,,,,,,,,,,,,,,,,,1,1
68069d465c8d677f,,,,,,1,,,,,,,,,,,,,,,,,,1,1
68156c0976747d94,,,,,,,,,,,,,,,,,1,,,,,,,,
68682f5cd72aa49d,1,,,,,1,,,,,,,,,,,,,1,,,,,1,1
69412b77c5451883,,,,,,,,,,,1,,,,,,1,,,1,,,,1,1
70103f1617325868,,,,,,1,,,,,,,,,1,,,,,,,,,1,1
70372d9f4212fca0,,,,,1,1,,,,1,,1,,,1,,,,,,,,,1,1
70480b6f90c243d7,,,,,,1,,,,1,,,,,,1,1,,1,,,,1,1,1
70610b453c7eb681,1,,,,1,1,1,,,,,,,,,,1,,1,,1,,1,1,1
70754ff08d0d5cea,,,,1,1,,,,,,1,,,,,1,1,,1,,,,,,
72449e9e21c1aebe,,,,,1,,,,,1,,,,,,,,,,,,,,,
72620bd03bb3affa,,,,,,1,,,,,,,,,1,,,,,,,,,1,1
73011ce2fac3e183,,,,,1,,,,,1,,,,,,,,,1,,,,,,
73265a6c10c3940a,,,,,,,1,,,,,,,,,,1,,,,,,,1,
74226dea2d824592,1,,,,1,1,,,,,,,,,,1,1,,,,,,,1,1
75628bdc73ee0573,,,,,1,,,,,,,,,,,,1,,1,,,,,,
76475e7ad5805350,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
76738ab077d79bea,,,,,1,1,,,,,,,,,,,1,,1,,,,,,
77088df8c484d134,1,,,,1,1,,,,,,,,,,,1,,,,,,,1,1
77851e03060f5c9e,,,,,,,,,,,,,,,,,,,,,,,,,
78398d10a724e0cb,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
78830cfb2efba89f,,,,,1,,,,,1,,,,,,,,,,,,,,,
79415dc7cfc550bf,,,,,1,,,,,,,,,,,,1,,1,,,,,,
79888a70d7e8349e,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
80099db469317673,,,,,,,1,,,,,,,,,,1,,,,,,,1,
80223b8182b66942,,,,,,,1,,,,,,,,,1,1,,,,,,,1,
81215d676e654a93,1,,,,,,,,,1,,,,,,,1,,,,,,,,
82731f44be027601,1,,,,1,,,,,,,,,1,,1,1,,1,,,,1,,
83317bbc88770a63,,,,,,,,,,1,1,,,,,,,,,1,,,,,
85186c0b6b6ad2dc,,,,,,,,,,,,,,,,1,1,,1,,,,,,
85891f73f941ac0e,,,,,1,1,,,,,,,1,,,,,,1,,1,,1,1,1
86272b97d6ce8713,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
86566ac3e94e5d68,,,,,1,,,,,,,,,1,,,1,,1,,,,,,
87385cc9b0c65bdb,,,,,,,,,,,,,,,,,1,,,,,,,,
87628dc722727edb,,,,,1,1,,,,1,,,,,,1,,,,,,,,1,1
88856bece7ef58bd,,,,,1,,,,,,,,,,,1,1,,1,,,,,,
89501fedab519b91,,,,,1,,,,,1,,,,,,1,,,1,,,,,,
89677b56c99aac58,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,
90799ab33dd1c38c,,,,,,,,,,,1,,,,,,,,,1,,,,,
91170a72b67b0ea2,,,,,,,,,,1,,,,,,,,,,,,,,1,1
91498a3e002919bf,,,,,1,,,,,,,,,,,1,,,,,,,,,
92392fd5f74e88fa,,,,,1,,,,,,,,,,,,1,,1,,,,,1,1
93158bbb5991698c,,,,,,,,,,,,,,,1,,,,,,,,,1,
93370beac4c28e00,,,,,,,,,,,,,,,,1,,,,,,,,,
93510ea1dfb7d098,,,,,1,,,,,,,,,,,,1,,1,,,,,,
94105ce495936b37,,,,,,1,,,,,,,,,,1,1,,1,,,,,1,1
94827c2b339acc8a,1,,,,1,1,,,,,,,,,,,1,,,,,,,1,1
94889e7611c0c9e9,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
97208b24b15f9b53,,,,,1,,,,,,,,,,,,1,,,,,,,,
99694af6631b7742,1,,,,,1,,,,,,,,,,,1,,1,,,,,1,1
99980a8ceabb6f76,,,,,,,1,,,,,,,,,,1,,,,,,,1,
105045ca1600113b,,,,,,1,,,,,,,,,,1,,,1,,,,,1,1
106172bf41099725,,,,,,,1,,,,,,,,,,,,,,,,,1,
115872da580ac344,,,,,,1,1,,,1,1,,,,,,,,,,,,,1,1
143099b8f96d2791,,,,,,1,,,,1,,,,,,,,,,,1,,,1,
159453e0895f9c4d,,,,,,,,,,,,,,,,,1,,,,,,,,
206167f6b69461bb,,,,,1,,,,,,,,,,,,,,,,,,,,
241856dd89fe2515,,,,,1,1,,,,1,1,,,,,,1,,,1,,,,1,1
291471b91ff1b6d7,,,,,,,,,,1,1,,,,,,,,,1,,,,,
311257f96d2be1e5,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
320399a7d886ad10,,,,,,,1,,,,,,,,,1,1,,,,,,,1,
320449f6d8201c3b,1,,,,,1,,,,,,,,,,,1,,,,,,,1,1
332879b562e5b966,,,,,,,1,,,,,,,,,,,,,,,,,1,
350300b35fa01abc,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
386496a25f4ae578,,,,,,,,,,,,,,,,,,,,,,,,1,1
000411001ff7dd4f,,,,,,,1,,,,,,,,,,1,,,,,,,1,
420734bd51eb600a,,,,,1,,1,,,,,,,,,,,,,,,,,1,
0423752f180ef665,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
432313e44b40ab87,,,,,,1,,,,1,,,,,1,,,,,,,,,1,1
436541dd8bfa9c70,,,,,1,,1,,,,,,,,,,,,,,,,,1,
438970f282929dbe,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
445393a1ec88f1cc,,,,,,,,,,,,,,,,,1,,,,,,,,
490984b5a87aa392,,,,,,1,,,,1,1,,,,,,,,,1,1,,,1,1
501004da4062546c,,,,,1,,1,,,,,,,,,,1,,1,,,,1,1,
516464d0b77b00fd,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
529730a127cce67d,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
535547a4f4459378,,,,,1,,,,,,,,,,,,1,,1,,,,,,
585096c7877bdea2,,,,,1,,,,,,,,,,,1,1,,,,,,1,,
592877aaddfeda30,,,,,,1,1,,,,1,,,,,,,,,,1,,,1,1
637705c48f5c1e35,,,,,1,,,,,,,,,,,,1,,1,,,,1,,1
652261ee5aaea6e2,,,,,,,,,,,1,,,,,,1,,,,,,,,
654090f79b39037f,,,,,,,,,,,,,,,,1,1,,,,,,1,,
688700cdf3655616,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
690036e902e6d098,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
694967bac4689fc9,,,,,1,,1,,,1,,,,,,,1,1,,,,,,1,
700684f98978c720,,,,,1,,,,,,,,,,,,1,,,,,,,,
724864ab6e213713,,,,,,,,,,,,,,,,,,,,,,,,,
764151de11b3e11a,,,,,,,,,,1,,,,,,,,,,,,,,1,1
768196dfec60be02,,,,,1,1,,,,1,,,,,,,,,,1,1,,,1,1
789722ef500b380b,,,,,,,,,,,,,,,,1,1,,,,,,1,,
818543fcacf11bed,1,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
826043d73e8f64e8,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
834425d23beab88e,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
838932fef9f0d687,,,1,,,,,1,,1,,,,,,,,,,,1,,,,
862256ade04c6faa,1,,,,,,,,,,,,,,,,1,,1,,,,,,
871551a50c39bf6c,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
873906fe44ae2051,,,,,1,1,,,,,,,,,,,,,,,1,,1,1,1
878137edb6667073,1,,,1,,,,,,1,,,,,,,,,,,,,,,
903496b5165f676c,,,,,1,,,,,1,,,,,,,1,,1,,,,1,,
909767f4d2d06519,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
914679c643da1854,,,,,,1,,,,,,,,,,,1,,1,,1,,1,1,1
919033a1af58c5d7,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
919620f751c3bc4b,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
928071d8e61c49ef,,,,,,,,,,,,1,,,,,,,,,,,,,
938257e29cdc9061,,,,,1,,,,1,1,1,,,,,,1,,1,1,,1,,,
941637b0a39cdb58,,,,,1,1,,,,1,,,1,,,,,,,1,,,,1,1
944428c384f681cc,1,,,,,1,,,,1,,,,,,,1,,1,,,,,1,1
944707c24b36589a,1,,,,,,,,,,,,,,,1,1,,1,,,,1,,
952880f7b18184af,,,,,,,,,,,1,,,,,,1,,,,,,,,
993677f138488e7d,,,,,,,,,,1,,,1,,,,,,,,1,,,,
994685c495e631b8,1,,,,,,,,,,,,,,,1,1,,1,,,,1,,
1664556b7c3df1f5,,,,,1,1,,,,,1,,,,,,1,,1,,1,,,1,1
1845503f52d15d0e,,,,,,,1,,,,,,,,,1,,,,,,,,1,
2167755de02e7112,,,,,,,,,,1,,,1,,,,,,,,,,,,
2536111c51c377ac,,,,,,1,,,,,,,,,,1,1,,1,,,,1,1,1
2761536f2ff67677,,,,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
2815845de8b8ff4e,,,,,,,1,,,,,,,,,1,,,,,,,,1,
2817040c18931d8c,1,,,,1,,,,,,,,,,,,,,,,,,,,
2866713fec22e7e7,,,,1,,1,,,,,,,,,,,1,,1,,,,,1,1
2911453cc61834d8,1,,,,,,,,,,,,,,,1,1,,1,,,,1,,
3145353afb7c7dda,,,,,,,,,,,1,,,,,,,,,,,,,,
3158387bcc8097df,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
3198664c7e4ef82f,,,,,,1,,,,1,1,,,,,,1,,1,1,,,,1,1
3437282ab6fe9012,,,,,,1,,1,,1,,,,,,,,,,,,,,1,1
3525301bea0caf82,,,,,1,1,,,,1,,,1,,,,,,,,,,,1,1
3674141a3a25f063,,,,,,,,,,,,,,,,,,,,,,,,,
4049125e5bcc5f60,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
4144436bb9891da6,,,,,1,,1,,,,,,,,,1,1,,1,,,,1,,
4233046a6f7313d8,1,,,,,,,,,,,,,,,,1,,1,,,,,,
4236641eddcfa9a1,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
4276248a81d6d4e1,,,,,1,,,,,,,,,1,,1,,,1,,,,,,
5279250e0dac3a5c,,,,,,,,,,,,,,,,,1,,,,,,,,
5301943bf0c51c01,,,,,,,1,,,1,,,,,,,,,,,,,,1,
5415533b238cce4c,,,,,,,1,,,,,,,,,,1,,,,,,,1,
5444099c2d172faa,1,,,,1,1,,,,1,,,,,,,,,,,,,,,
5511184a8f7519a8,,,,,,,,,,,1,,,,,,1,,,,,,,,
5596944df50f42ba,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
5902905cc28f32de,,,,,,,,,,,1,,,,,,,,,1,,,,,
6283116cfde6bc51,1,,,,1,1,,,,,,,,,,,1,,,,,,,1,1
6301762bb246bb9c,1,,,,1,,,,,,,,,,,,,,,,,,,,
6315939ca241d168,,,,,1,1,,,,,,,,,,,,,1,,,,1,1,1
6436154e7a5545fc,,,,,,1,1,,,1,1,,,,,,,,,1,,,,1,1
6532977b55564ec8,,,,,,,,,,1,,,,,,,,,,,,,,,
6548732ddd48efee,,,,,,,1,,,1,1,,,,,,,,,1,,,,1,
6954456e61b1b10e,,,,,,,,,,,,,,,,,1,,1,,,,1,,
7331899dee530704,,,,,,1,,,,,,1,,,,,1,,,,,,,1,1
7606418ee8e8ffa9,,,,,,,,,1,,1,,,,,,,,,1,,,,,
7641837eaaca5bc7,,,,,,,,,,,,,,,,,,,,,,,,,
7706319e1ff8b217,1,,,,,,,,,,,,,,,,1,,1,,,,,,
7828457c3b20308d,,,,,,,,,1,,1,,,,,,,,,1,,,,,
7996189cf2506a6a,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
8059067bdb0aebcf,,,,,,,,,,,,,,,,,1,,,,,,1,,
8313647eee71491e,,,,,,,1,,,,,,,,,,,,,,,,,1,
8488752e01c46f89,,,,,,,,,,,,,,,,,1,,1,,,,,,
8849228f76b1e56b,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
8928583dc3a8a612,,,,,,,1,,,,,,,,,,1,,,,,,,1,
9050604b50fa4b56,1,,,,1,1,1,,,,,,,,,,1,,1,,,,,1,1
9340093d3baf9b75,,,,,1,1,,,,1,,1,,,,,,,,,,,,1,1
9486103c3ccc9c94,,,,1,,1,,,,,,,,,,,,,,,,,,1,1
9489452fafb5f098,,,,,,,,,,,,,,,,,1,,,,,,,,
9622182bf24931a5,,,,,1,,,,,,,,,,,,,,,,,,,,
9862593a52adba8d,,,,,,,,,,,,,,,,,1,,,,,,,,
9965001cc88c944a,,,1,,,1,,,,1,,,,,,,,,,,,,,1,1
9998951a5c8b06fb,,,,,1,,,,,1,,,,,,,1,,,,,,,,
12683831dc080aa0,,,,,,,,,,1,1,,,,,,,,,1,,,,,
20617601e04bec61,,,,,,,,,,1,1,,,,,,,,,1,,,,,
23180090fe91a4d4,1,,1,,,1,,,,,,,,,,,1,,1,,,,,1,1
26766887b90a16a5,1,,,,,,,,,,,,,,,,1,,1,,,,,,
35669675caf4ebe9,,,,,,1,,,,,,,,,,,1,,,,,,,1,1
37469447c7715a14,,,,,,,,,,1,1,,,,,,,,,1,,,,,
38257622f478a29d,,,,,,1,,,,1,,,,,,,1,,,,,,,1,1
39412932bb0e0eff,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1
41138715e0b7695e,,,,,1,1,,,1,1,1,,,,,,,,,1,,,,1,1
47569992c536055b,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
52703934c70f8b01,,1,,,,1,,,,1,,,,,,,,,,,,,,1,1
56914983b7777be2,,,,,,,1,,,,,,,,,,,,,,,,,1,
58502926ff03905a,,,,,,,,,,1,1,,,,,,,,,,,,,,
059001702b9b91e5,,,,,,1,,,,,,,,,,,,,,,,,,1,1
64799117f61f0f14,,,,,,,,,,,,,,,1,,,,,,,,,,
67539161ba0bc219,,,,,1,,,,,,1,,,,,1,1,,1,,,,1,,
72876311caf60e11,,,,,1,1,,,,1,,,,,,1,1,,1,,,,,1,1
73668864a4fe23ca,,,,,,,1,,,,,,,,,,1,,,,,,,1,
77037329acabdbbb,,,,,,,,,,,,,,,,,1,,,,,,,,
80611262aa320134,,,,,,,1,,,1,1,,,,,,,,,,,,,1,
85377430e6f1e1eb,,,,,,,,,,,,,,,,1,1,,1,,,,,,
89440549d94ebf98,1,,,,1,1,,,,1,,,,,,,,,,,1,,,1,1
90329968fce3f963,,,,,,,1,,1,1,1,,,,,,,,,1,,,,,
120366298e4ebe93,,,,,,,1,,,,,,,,,1,,,,,,,,1,
120383993bf1971c,,,,,,,1,,,,,,,,,,1,,,,,,,1,
223127897b18910e,,,,,,,,,,,,,,1,,,,,1,,,,,,
242967252bacb31b,,,,,,1,,,,,,,,,,,1,,,,,,,1,1
289889548e91ab23,,,,,,,,,,,1,,,,,,,,,1,,,,,
372757159a192af6,,,1,,,,,,,1,,,,,,,,,,,,,,,
430696940d7ec90e,1,,,,1,1,,,,,1,,1,,1,1,,,1,1,,,,1,1
430764811e41cef3,,,,,,1,,,,,,,,,,,,,,,,,,1,1
453078553cf9f56f,,,,,,1,,,,1,,,,,,,1,,,,,1,,1,1
455585332fff34d0,,,,,,,,,,1,,,,,,1,1,,1,,,,,,
468055081d9dec72,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,
541307696f84d7e2,,,,,,,1,,,,1,,,,,,,,,,,,,,
571669564d461f0a,1,,,,1,,,,,,,,1,,,,1,,1,,,,,,
660388122d5fed7c,,,,,1,,,,,,1,,,,,,,,,,,,,,
705178895adf269f,,,,,,,,,,1,1,,,,,,,,,1,,,,,
718904895cbeb466,,,,,1,1,,,,,,,,,,,1,,,,,,,1,1
758136422d4a49aa,,,,,,,,,,1,,,,,,,,,,,,,,,
846864181ee04350,1,,,,1,1,,,,,,,,,,,1,,,,1,,,1,1
3201685983efd3d2,1,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
3361345169eb5011,,,,,,,,,,,,,,,,,,,,,,,,,
4747484203bc82e7,,,,,,,,,,,,,,,,,1,,,,,,,,
8618209683cbbf53,1,,,,,1,,,,,,,,,,,1,,,,,,,1,1
8633773674a709f3,,,,,1,1,,,,,,,,,,,,,,,,,,,
9868071039e8ce52,1,,,,1,,1,,,,,,,,,1,1,,1,,,,,1,
09869991195f8564,1,,,,1,,,,,,,,,,,1,1,,,,,,,,
40782300618ab6ea,,,,,1,1,,,,1,1,,,,,,1,,1,,,,,1,1
72433840538f5385,,,,,,1,,,,,,,,,,,,,1,,,,,1,1
76626530054aebc9,,,,,,,,,,1,1,,,,,,,,,1,1,,,,
96390385225f55d5,,,,,1,1,,,,,,,,,,,1,,1,,,,1,1,1
98894829171d77b7,,,,,,,,,,,,,,,,,1,,1,,,,,,
378603203007c4ad,,,,,1,1,,,,,,,,,,,,,1,,,,,1,1
635712781543cd43,,,1,,,,,,,1,,,,,,,,,,,,,,1,1
850956854598c5bd,1,,1,,,1,1,,,,1,,,,,1,1,,1,,,,1,1,1
859279678365f6a3,,,,,,,,,,,,,,,,,1,,,,,,,,
7728792959779b46,,,,,1,,,,,1,,,,,,1,1,,1,,,,,,1
9829812868693ff7,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
50749863931007e6,,,,,1,1,,,,1,,,,,,,,,1,,1,,,1,1
69409713958604c2,,,,,,,1,,,,,,,,,,1,,,,,,,1,
92157226691247e1,,,,,1,1,,,,,,,,,,,1,,1,,1,,,1,1
a0b1d6afd079c50c,,,,,1,,,,,,,,,,,,1,,1,,,,,,1
a0c8d6201e001326,,,,,1,1,,,,1,1,,,,,,,,,,,1,,1,1
a0ca8586ef0cec22,,,,,1,,,,,,,,1,,,,1,,1,,,,,,
a0d67f9a0bf5d6cb,,1,1,,1,1,,,,1,1,,,,1,,1,,1,1,1,,1,1,1
a0da242c21a9cf94,,,,,1,,,,,,,,,,,1,1,,1,,,,,,
a0e8bb87589aebeb,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
a0e010668d268922,1,,,,,1,,,,1,1,,,,,,1,,1,,,1,,1,1
a0f474784da91515,,,,,,,,,,,1,,,,,,,,,1,,,,1,1
a1a3d44cf64d799e,,,,,1,1,,,1,1,1,,,,,,1,,,1,,,,1,1
a1a990acad68f08c,1,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
a1a022596ce3ed9a,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
a1c025399898eebd,,,,,1,1,1,,1,1,1,,,,,,,,,1,,1,,1,1
a1d8c229454196b0,,,,,,,1,,,,,,,,,,1,,,,,,,1,
a02a334f76b064e1,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
a2ad4fa0087c889f,,,,,,,1,,,1,,,,,,,,,,,,,,1,
a2c634448ba10288,,,,,1,,1,,,,,,,,,,1,,1,,,,,1,
a2d9d4eb28ca3be2,,,,,,1,,,,,,,,,,,,,,,,,,1,1
a2e0cacc7330e540,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
a2e9f9f2322871d8,1,,,,1,,,,,,,,,,,1,1,,1,,,,,1,1
a2e784b06b927501,,,,,,,,,,,,,,,,,,,,,,,,,
a2fa1553c87fa54f,,,,,,,1,,,,,,,,,,1,,,,,,1,1,
a2fbd73b050a521f,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
a3a6428d0d5f6709,,,,,,,,,,,,,,,,1,1,,1,,,,,,
a3aa33436ae35a3d,1,,,,1,,,,,,,,,,,,,,1,,,,,,
a3b64c359e37dbc9,,,,,1,1,,,,,,,,,,,,,,,1,,,1,1
a3ba8c84d6ad1ebc,,,1,,,,,,,,,,,,,,,,,,,,,1,1
a3f206cd5b648584,,,,1,,,,,,,,,,,,,,,,,,,,1,1
a3fc79ae0b10f8cd,,,,,1,,,,,,,,,,,,1,,1,,,,,,1
a04b755c596d28fb,,,,,,,,,,,,,,,,,1,,,,,,,,
a4ac124b673e91e9,,,,,,1,,,,,,,,,,,,,,,1,,,1,1
a4ccb6391f8e3aeb,,,,,,,,,,1,1,,,,,,,,,1,,,,,
a4d214962d7cff5d,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
a4f5c7d96c33f196,,,,,,,,,,,,,,,,,,,,,,,,,
a5a1e81277bfe8b4,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
a5bf5674f1aaf2e4,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a5c2da4fe9a5f07c,,,,,,,1,,,,,,,,,,1,,,,,,,1,
a5cda01d6f90e438,1,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
a5e24c20c17b075f,,,,,,,,,,1,1,,,,,,,,,1,,,,,
a6a47b5ef5600998,,,,,,,,,,,,,,,1,,,,,,,,,,
a6a92067bafc45af,,,,,,,,,,1,,,,,,,,,,,,,,,1
a6aee41fd34dc5f2,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
a6b1856103e11327,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a6c0c4c356db88d6,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a6d1ceaf17d78c0c,1,,,,,,,1,,1,,,,,,,,,,,1,,,,
a6d748c9aa6587f5,1,,,,,,,,,1,,,,,,,,,1,,,,,,
a6d856deeb8e39a3,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
a6e7bc6d391ac27a,,,,,,,1,,,,,,,,,1,1,,,,,,,,
a6e5088ea471c2b8,,,,,,,,,,,,,,,,,,,,,,,,1,1
a6f1f119bc99cfff,,,,,,,,,,,1,,,,,,1,,,,,,,1,1
a6f7b35ceae92eb1,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
